time,value
2024-07-07T00:40:18.167752277Z,{"lat":10.992989678402335,"lon":106.65555231561714}
2024-07-07T00:40:19.182996176Z,{"lat":10.992989359644803,"lon":106.65555062498116}
2024-07-07T00:40:20.202704061Z,{"lat":10.992990458552786,"lon":106.65554952137514}
2024-07-07T00:40:21.216714263Z,{"lat":10.992991337071722,"lon":106.65554941974129}
2024-07-07T00:40:22.238125043Z,{"lat":10.992991580621513,"lon":106.65554890164725}
2024-07-07T00:40:23.242829776Z,{"lat":10.992991872826671,"lon":106.65554849990532}
2024-07-07T00:40:24.262721956Z,{"lat":10.992991649812572,"lon":106.65554782628838}
2024-07-07T00:40:25.268583823Z,{"lat":10.992991576703888,"lon":106.65554765008211}
2024-07-07T00:40:26.302944894Z,{"lat":10.992992274296727,"lon":106.65554869153405}
2024-07-07T00:40:27.320904427Z,{"lat":10.992991706793141,"lon":106.65554878509536}
2024-07-07T00:40:28.322629796Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:29.323071913Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:30.362804299Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:31.362844086Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:32.347857255Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:33.372731818Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:34.392985877Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:35.424054248Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:36.432991759Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:37.452905117Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:38.46286925Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:39.483148447Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:40.508073721Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:41.512559419Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:42.506652325Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:43.542891747Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:44.582099176Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:45.58273912Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:46.592857423Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:47.613138047Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:48.622860409Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:49.658196608Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:50.662828849Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:51.682926185Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:52.687935266Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:53.711117789Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:54.732639935Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:55.742549227Z,{"lat":10.992991167834163,"lon":106.65554940405366}
2024-07-07T00:40:56.762872601Z,{"lat":10.992987939371037,"lon":106.65555473484717}
2024-07-07T00:40:57.767773428Z,{"lat":10.992986067099537,"lon":106.65557209381639}
2024-07-07T00:40:58.747987487Z,{"lat":10.992971495336006,"lon":106.65561203469808}
2024-07-07T00:40:59.782868332Z,{"lat":10.992945965959416,"lon":106.65567239083072}
2024-07-07T00:41:00.792619092Z,{"lat":10.992919509560792,"lon":106.65573966927164}
2024-07-07T00:41:01.813313927Z,{"lat":10.99288932720688,"lon":106.65581294101412}
2024-07-07T00:41:02.817761557Z,{"lat":10.992861700500153,"lon":106.65590664949285}
2024-07-07T00:41:03.842673143Z,{"lat":10.992831163676442,"lon":106.65600683870773}
2024-07-07T00:41:04.862383138Z,{"lat":10.992790312142374,"lon":106.6561173450756}
2024-07-07T00:41:05.883200792Z,{"lat":10.992733601350992,"lon":106.65624870178357}
2024-07-07T00:41:06.898158735Z,{"lat":10.992683583697065,"lon":106.65638219034672}
2024-07-07T00:41:07.908069072Z,{"lat":10.992638925123032,"lon":106.65653110260439}
2024-07-07T00:41:08.922903331Z,{"lat":10.99259948643289,"lon":106.65669249040802}
2024-07-07T00:41:09.947769324Z,{"lat":10.992568127938725,"lon":106.65685034846808}
2024-07-07T00:41:10.967893808Z,{"lat":10.992537287521747,"lon":106.65701511973361}
2024-07-07T00:41:11.969666358Z,{"lat":10.992507907342887,"lon":106.65718572133011}
2024-07-07T00:41:12.996180376Z,{"lat":10.992485762664977,"lon":106.65736042240185}
2024-07-07T00:41:14.015627007Z,{"lat":10.99246976923542,"lon":106.65754700919634}
2024-07-07T00:41:15.025683318Z,{"lat":10.99245772858965,"lon":106.65773548792019}
2024-07-07T00:41:16.045581343Z,{"lat":10.99243495745816,"lon":106.657922857144}
2024-07-07T00:41:17.055933888Z,{"lat":10.992417241113454,"lon":106.65811484219911}
2024-07-07T00:41:18.079627796Z,{"lat":10.99240060886402,"lon":106.65831006362991}
2024-07-07T00:41:19.10091518Z,{"lat":10.992384106694074,"lon":106.65851522285081}
2024-07-07T00:41:20.116363683Z,{"lat":10.992360555199545,"lon":106.65871449352262}
2024-07-07T00:41:21.125917353Z,{"lat":10.992355161757738,"lon":106.65891213531488}
2024-07-07T00:41:22.145868522Z,{"lat":10.992333722391505,"lon":106.65911478236153}
2024-07-07T00:41:23.165883981Z,{"lat":10.992316280810972,"lon":106.65932800376551}
2024-07-07T00:41:24.175956899Z,{"lat":10.992294167353347,"lon":106.65953145989133}
2024-07-07T00:41:25.195969999Z,{"lat":10.992271967236139,"lon":106.6597305867607}
2024-07-07T00:41:26.216021653Z,{"lat":10.992250632702321,"lon":106.65993811193643}
2024-07-07T00:41:27.230974734Z,{"lat":10.992237170446888,"lon":106.66015526774075}
2024-07-07T00:41:28.246018358Z,{"lat":10.99221870851708,"lon":106.66036796548677}
2024-07-07T00:41:29.255815793Z,{"lat":10.99219321735776,"lon":106.66057275627702}
2024-07-07T00:41:30.256581226Z,{"lat":10.992167718073215,"lon":106.66077851619592}
2024-07-07T00:41:31.274786928Z,{"lat":10.99214712017977,"lon":106.66097555929981}
2024-07-07T00:41:32.286635044Z,{"lat":10.992107854166695,"lon":106.66116662648939}
2024-07-07T00:41:33.306996113Z,{"lat":10.992065284493405,"lon":106.66134873787507}
2024-07-07T00:41:34.306859213Z,{"lat":10.992009208167078,"lon":106.66151193169897}
2024-07-07T00:41:35.313951095Z,{"lat":10.991876586251001,"lon":106.66178995594778}
2024-07-07T00:41:36.322723262Z,{"lat":10.991876586251001,"lon":106.66178995594778}
2024-07-07T00:41:37.342868515Z,{"lat":10.991718789005343,"lon":106.66204765351664}
2024-07-07T00:41:38.342929487Z,{"lat":10.991641186794027,"lon":106.66216634547587}
2024-07-07T00:41:39.373054132Z,{"lat":10.991569310667048,"lon":106.66227363708948}
2024-07-07T00:41:40.387977137Z,{"lat":10.991504267935703,"lon":106.66235973865864}
2024-07-07T00:41:41.40259776Z,{"lat":10.991428276106117,"lon":106.6624463369989}
2024-07-07T00:41:42.402825934Z,{"lat":10.991353989817927,"lon":106.66254283724358}
2024-07-07T00:41:43.442829625Z,{"lat":10.991268095716208,"lon":106.66264182220215}
2024-07-07T00:41:44.442908787Z,{"lat":10.99117110889527,"lon":106.66274587061062}
2024-07-07T00:41:45.47375896Z,{"lat":10.991066435489081,"lon":106.6628615522763}
2024-07-07T00:41:46.493031876Z,{"lat":10.990955112778293,"lon":106.66297599987328}
2024-07-07T00:41:47.514054884Z,{"lat":10.990832896751765,"lon":106.66308749231654}
2024-07-07T00:41:48.503300482Z,{"lat":10.990710204328003,"lon":106.66319137388808}
2024-07-07T00:41:49.530821689Z,{"lat":10.990583280616779,"lon":106.66328900411347}
2024-07-07T00:41:50.615212692Z,{"lat":10.990453797460443,"lon":106.66338445784233}
2024-07-07T00:41:52.759665851Z,{"lat":10.990305080606573,"lon":106.66346989841475}
2024-07-07T00:41:52.761727628Z,{"lat":10.99015420023554,"lon":106.66355816267165}
2024-07-07T00:41:53.573665315Z,{"lat":10.989995462052608,"lon":106.6636394885471}
2024-07-07T00:41:54.611040272Z,{"lat":10.9898368326571,"lon":106.66371422306683}
2024-07-07T00:41:55.604688333Z,{"lat":10.989683077423877,"lon":106.66378283239608}
2024-07-07T00:41:56.644444135Z,{"lat":10.98954261159423,"lon":106.663850219992}
2024-07-07T00:41:57.660690407Z,{"lat":10.989429645284485,"lon":106.66391127299003}
2024-07-07T00:41:58.675440377Z,{"lat":10.989327385875333,"lon":106.66396978004693}
2024-07-07T00:41:59.702850741Z,{"lat":10.989216309742126,"lon":106.66402369322488}
2024-07-07T00:42:00.70787508Z,{"lat":10.989095566643922,"lon":106.6640775486476}
2024-07-07T00:42:01.727489097Z,{"lat":10.988971267225534,"lon":106.66412776909286}
2024-07-07T00:42:02.724598823Z,{"lat":10.9888403687298,"lon":106.66417324584056}
2024-07-07T00:42:03.767738935Z,{"lat":10.988702175805079,"lon":106.66423465137295}
2024-07-07T00:42:04.775106464Z,{"lat":10.988556700689557,"lon":106.6643077549663}
2024-07-07T00:42:05.790759698Z,{"lat":10.988405921049475,"lon":106.6643878020927}
2024-07-07T00:42:06.801072761Z,{"lat":10.988256167892457,"lon":106.66447111046259}
2024-07-07T00:42:07.820656628Z,{"lat":10.98810154902514,"lon":106.6645511257456}
2024-07-07T00:42:08.852559315Z,{"lat":10.987947502136382,"lon":106.66462787113487}
2024-07-07T00:42:09.850726118Z,{"lat":10.987786806348009,"lon":106.66470072987612}
2024-07-07T00:42:10.874991464Z,{"lat":10.987630582770148,"lon":106.6647779694046}
2024-07-07T00:42:11.894925576Z,{"lat":10.987475403968377,"lon":106.66484038295968}
2024-07-07T00:42:12.912785933Z,{"lat":10.987325651541774,"lon":106.66490601235284}
2024-07-07T00:42:13.932871485Z,{"lat":10.987173537013662,"lon":106.6649734023961}
2024-07-07T00:42:14.930630562Z,{"lat":10.987032873883463,"lon":106.66503534747075}
2024-07-07T00:42:15.950719809Z,{"lat":10.986896475585564,"lon":106.6650932208009}
2024-07-07T00:42:16.974736032Z,{"lat":10.986770265253247,"lon":106.66517790032717}
2024-07-07T00:42:18.003036245Z,{"lat":10.98664457803106,"lon":106.66524556992519}
2024-07-07T00:42:19.010210883Z,{"lat":10.986505859203511,"lon":106.66527485039289}
2024-07-07T00:42:20.020859756Z,{"lat":10.986384565246611,"lon":106.66533443527194}
2024-07-07T00:42:21.040630601Z,{"lat":10.986264868682506,"lon":106.66539238572861}
2024-07-07T00:42:22.05237096Z,{"lat":10.98614514500759,"lon":106.66546313199935}
2024-07-07T00:42:23.070410673Z,{"lat":10.986021418779599,"lon":106.66552800888026}
2024-07-07T00:42:24.102882333Z,{"lat":10.985884789366372,"lon":106.66559257830576}
2024-07-07T00:42:25.101644197Z,{"lat":10.985742992200432,"lon":106.6656556795965}
2024-07-07T00:42:26.116064431Z,{"lat":10.985610579260236,"lon":106.6657160973798}
2024-07-07T00:42:27.142841589Z,{"lat":10.985480649937074,"lon":106.66576961222815}
2024-07-07T00:42:28.168036602Z,{"lat":10.985357166373348,"lon":106.66581839527697}
2024-07-07T00:42:29.189801355Z,{"lat":10.985243428397277,"lon":106.66586059384534}
2024-07-07T00:42:30.257899656Z,{"lat":10.985133553645566,"lon":106.66589934557548}
2024-07-07T00:42:31.182374061Z,{"lat":10.985032304319715,"lon":106.66594020194837}
2024-07-07T00:42:32.20775757Z,{"lat":10.984934866966,"lon":106.66597090494453}
2024-07-07T00:42:33.221362954Z,{"lat":10.984843546179958,"lon":106.66600116348309}
2024-07-07T00:42:34.257794003Z,{"lat":10.984756698228438,"lon":106.6660257514236}
2024-07-07T00:42:35.275435343Z,{"lat":10.984679366101286,"lon":106.6660434902409}
2024-07-07T00:42:36.292365187Z,{"lat":10.984605314282668,"lon":106.66604992673341}
2024-07-07T00:42:37.307529667Z,{"lat":10.984539113095682,"lon":106.66606249211189}
2024-07-07T00:42:38.317285532Z,{"lat":10.984490261276388,"lon":106.66606605169248}
2024-07-07T00:42:39.345273073Z,{"lat":10.984454742627813,"lon":106.6660607691781}
2024-07-07T00:42:40.347394221Z,{"lat":10.984402785421496,"lon":106.66606305206498}
2024-07-07T00:42:41.357085653Z,{"lat":10.984379256392248,"lon":106.66606525251893}
2024-07-07T00:42:42.370893692Z,{"lat":10.984353030127485,"lon":106.66607067918008}
2024-07-07T00:42:43.387658357Z,{"lat":10.984324560070899,"lon":106.66608155444032}
2024-07-07T00:42:44.407342453Z,{"lat":10.984290974915119,"lon":106.66608962142082}
2024-07-07T00:42:45.420489464Z,{"lat":10.9842562568895,"lon":106.6661010675982}
2024-07-07T00:42:46.437433066Z,{"lat":10.984215469411291,"lon":106.6661113016527}
2024-07-07T00:42:47.456386953Z,{"lat":10.984171511822343,"lon":106.66612004489559}
2024-07-07T00:42:48.468390423Z,{"lat":10.984114744161063,"lon":106.66613433533831}
2024-07-07T00:42:49.497455444Z,{"lat":10.984042056053255,"lon":106.66615794159176}
2024-07-07T00:42:50.51300064Z,{"lat":10.983954158193505,"lon":106.66618469489745}
2024-07-07T00:42:51.527837707Z,{"lat":10.983851790857345,"lon":106.66621058376106}
2024-07-07T00:42:52.52262325Z,{"lat":10.983736492952623,"lon":106.66623839211528}
2024-07-07T00:42:53.549641786Z,{"lat":10.983614463511296,"lon":106.66626662843152}
2024-07-07T00:42:54.553269882Z,{"lat":10.983485237072513,"lon":106.66629729886564}
2024-07-07T00:42:55.590679784Z,{"lat":10.983355567368573,"lon":106.66632924758984}
2024-07-07T00:42:56.607586038Z,{"lat":10.983218427513583,"lon":106.66635934682083}
2024-07-07T00:42:57.632376553Z,{"lat":10.983073782042208,"lon":106.66638911491434}
2024-07-07T00:42:58.637248087Z,{"lat":10.982928709975486,"lon":106.66642338251664}
2024-07-07T00:42:59.657443569Z,{"lat":10.982786939276338,"lon":106.66646897416018}
2024-07-07T00:43:00.66725398Z,{"lat":10.982633477590008,"lon":106.6665089890371}
2024-07-07T00:43:01.687326003Z,{"lat":10.98247518476457,"lon":106.66654337670141}
2024-07-07T00:43:02.695678652Z,{"lat":10.982308455808496,"lon":106.66657988878856}
2024-07-07T00:43:03.727757674Z,{"lat":10.982143639777881,"lon":106.66662458501212}
2024-07-07T00:43:04.73748865Z,{"lat":10.981980518157242,"lon":106.66666898745342}
2024-07-07T00:43:05.737584158Z,{"lat":10.981821033011324,"lon":106.66671775425917}
2024-07-07T00:43:06.749534563Z,{"lat":10.981669395757669,"lon":106.6667704656463}
2024-07-07T00:43:07.770001681Z,{"lat":10.981514825022254,"lon":106.66682682092271}
2024-07-07T00:43:08.804355764Z,{"lat":10.981363454090168,"lon":106.66688342361985}
2024-07-07T00:43:09.824121559Z,{"lat":10.981211763452619,"lon":106.66694029943477}
2024-07-07T00:43:10.84257207Z,{"lat":10.981060760412323,"lon":106.66699951245414}
2024-07-07T00:43:11.839322923Z,{"lat":10.980911273368214,"lon":106.66706524063234}
2024-07-07T00:43:12.854697233Z,{"lat":10.98076369179111,"lon":106.66713379524892}
2024-07-07T00:43:13.884448185Z,{"lat":10.980608657164327,"lon":106.66718836210536}
2024-07-07T00:43:14.904577618Z,{"lat":10.980451312212162,"lon":106.66723714978286}
2024-07-07T00:43:15.925914817Z,{"lat":10.98030019706596,"lon":106.6672952706077}
2024-07-07T00:43:16.944476209Z,{"lat":10.98014833490874,"lon":106.66735106310017}
2024-07-07T00:43:17.959340573Z,{"lat":10.979995339937737,"lon":106.66741126350428}
2024-07-07T00:43:18.974428817Z,{"lat":10.979841482631295,"lon":106.66748323045968}
2024-07-07T00:43:19.996627235Z,{"lat":10.979683035113638,"lon":106.6675545789618}
2024-07-07T00:43:21.008956704Z,{"lat":10.979527109014217,"lon":106.66763189544592}
2024-07-07T00:43:22.028379146Z,{"lat":10.97937470441644,"lon":106.66771110322568}
2024-07-07T00:43:23.041514937Z,{"lat":10.979223661482248,"lon":106.66779453096471}
2024-07-07T00:43:24.053826587Z,{"lat":10.979072554607184,"lon":106.66786843151017}
2024-07-07T00:43:25.075611556Z,{"lat":10.978920756392304,"lon":106.66794245637473}
2024-07-07T00:43:26.085292753Z,{"lat":10.978772117468413,"lon":106.66801635498835}
2024-07-07T00:43:27.104854304Z,{"lat":10.97861892040499,"lon":106.66808450840455}
2024-07-07T00:43:28.128639032Z,{"lat":10.978462450411008,"lon":106.66815417611728}
2024-07-07T00:43:29.144182803Z,{"lat":10.978311238643592,"lon":106.66822477661464}
2024-07-07T00:43:30.154032518Z,{"lat":10.978159836165867,"lon":106.66829792912078}
2024-07-07T00:43:31.154499877Z,{"lat":10.978006186326361,"lon":106.66836893028625}
2024-07-07T00:43:32.182838809Z,{"lat":10.977850025728738,"lon":106.6684439893777}
2024-07-07T00:43:33.207195072Z,{"lat":10.977692916407165,"lon":106.66851489854602}
2024-07-07T00:43:34.213751354Z,{"lat":10.977534982072605,"lon":106.66858788442354}
2024-07-07T00:43:35.232883222Z,{"lat":10.977379281378665,"lon":106.66866065558342}
2024-07-07T00:43:36.250038289Z,{"lat":10.97722594627401,"lon":106.66873562754967}
2024-07-07T00:43:37.273562101Z,{"lat":10.97707030778866,"lon":106.66881543262093}
2024-07-07T00:43:38.287693558Z,{"lat":10.976911287721435,"lon":106.66889415817596}
2024-07-07T00:43:39.308887131Z,{"lat":10.97675616516541,"lon":106.66897307604239}
2024-07-07T00:43:40.318929435Z,{"lat":10.976607465891417,"lon":106.66904627890945}
2024-07-07T00:43:41.338830443Z,{"lat":10.97631354652268,"lon":106.6691876999369}
2024-07-07T00:43:42.348784992Z,{"lat":10.976176249844677,"lon":106.66925358842703}
2024-07-07T00:43:43.378954297Z,{"lat":10.976057137980899,"lon":106.66931078324387}
2024-07-07T00:43:44.378708927Z,{"lat":10.97596334367902,"lon":106.66937553994507}
2024-07-07T00:43:45.399166036Z,{"lat":10.97586962733244,"lon":106.6694062780506}
2024-07-07T00:43:46.403845172Z,{"lat":10.975782076270127,"lon":106.66943539345947}
2024-07-07T00:43:47.423827619Z,{"lat":10.975711148903736,"lon":106.6694643143916}
2024-07-07T00:43:48.428947824Z,{"lat":10.975659754989255,"lon":106.6695022873581}
2024-07-07T00:43:49.468415754Z,{"lat":10.975636165889602,"lon":106.6695363982005}
2024-07-07T00:43:50.473692687Z,{"lat":10.975614936092,"lon":106.66954660121274}
2024-07-07T00:43:51.478983303Z,{"lat":10.97561150087695,"lon":106.6695511739453}
2024-07-07T00:43:52.506945068Z,{"lat":10.975614302719515,"lon":106.66954748625545}
2024-07-07T00:43:53.508624169Z,{"lat":10.975613047522534,"lon":106.66954513905846}
2024-07-07T00:43:54.567749861Z,{"lat":10.97560949300388,"lon":106.66954292481834}
2024-07-07T00:43:55.553717063Z,{"lat":10.975603568612826,"lon":106.6695423681303}
2024-07-07T00:43:56.563744178Z,{"lat":10.975599909545283,"lon":106.66954084758}
2024-07-07T00:43:57.578628877Z,{"lat":10.97559713106283,"lon":106.6695395504127}
2024-07-07T00:43:58.603685794Z,{"lat":10.975594693999684,"lon":106.66953619505735}
2024-07-07T00:43:59.623612207Z,{"lat":10.975592931444805,"lon":106.66953423137556}
2024-07-07T00:44:00.644077375Z,{"lat":10.975591523474971,"lon":106.66953371431123}
2024-07-07T00:44:01.653916289Z,{"lat":10.975593595463005,"lon":106.66953554485889}
2024-07-07T00:44:02.633780914Z,{"lat":10.975596126105748,"lon":106.66953964733588}
2024-07-07T00:44:03.664151639Z,{"lat":10.975597449428221,"lon":106.66954109971691}
2024-07-07T00:44:04.683886143Z,{"lat":10.975598004616437,"lon":106.66953968625812}
2024-07-07T00:44:05.703758757Z,{"lat":10.975596489044039,"lon":106.66953399602964}
2024-07-07T00:44:06.724091383Z,{"lat":10.975598462561349,"lon":106.6695328645612}
2024-07-07T00:44:07.713914884Z,{"lat":10.975599088688567,"lon":106.6695282398435}
2024-07-07T00:44:08.733525062Z,{"lat":10.975599497957045,"lon":106.6695259847041}
2024-07-07T00:44:09.753743704Z,{"lat":10.975601706417669,"lon":106.6695245634483}
2024-07-07T00:44:10.764071145Z,{"lat":10.975601832085227,"lon":106.66952024336754}
2024-07-07T00:44:11.773689519Z,{"lat":10.97559968522296,"lon":106.66951901891224}
2024-07-07T00:44:12.762065965Z,{"lat":10.975599362162932,"lon":106.66951871205417}
2024-07-07T00:44:13.814841318Z,{"lat":10.975600042467905,"lon":106.66951276102553}
2024-07-07T00:44:14.813695412Z,{"lat":10.975609033801563,"lon":106.6695267305795}
2024-07-07T00:44:15.844064166Z,{"lat":10.97560956633048,"lon":106.66952647394713}
